birdID,visitID,timeEnc,observerCapture,typeCapture,bandNumber,colorComboL,colorComboR,age,sex,dispositionCode
2750-64149,BARTTARPA1_2015-07-08,NA,NA,B,2750-64149,X,YG,AHY,F,1
2750-64150,BARTTARPA1_2015-07-08,NA,NA,B,2750-64150,XK,W,HY,U,1
2750-64151,BARTTARPA1_2015-07-08,NA,NA,B,2750-64151,X,BG,HY,U,1
2711-77424,BARTTARPA1_2015-07-08,NA,NA,R,2711-77424,KX,R,ASY,M,1
2711-77424,BARTTARPA1_2015-07-08,NA,NA,R,2711-77424,KX,R,ASY,M,1
2750-35074,CASEWENMA1_2015-07-08,NA,NA,B,2750-35074,XG,B,HY,U,1
2651-43312,CASEWENMA1_2015-07-08,NA,NA,B,2651-43312,XR,P,AHY,F,1
1212-27613,CASEWENMA1_2015-07-08,NA,NA,B,1212-27613,XY,G,AHY,M,1
2711-77616,GIRAANGMD1_2015-07-08,NA,NA,B,2711-77616,X,YW,HY,U,1
2651-56751,GIRAANGMD1_2015-07-08,NA,NA,B,2651-56751,X,PM,AHY,F,1
2651-56752,GIRAANGMD1_2015-07-08,NA,NA,B,2651-56752,X,GO,AHY,F,1
2301-55901,GIRAANGMD1_2015-07-08,NA,NA,R,2301-55901,X,WK,AHY,M,1
2571-70323,GIRAANGMD1_2015-07-08,NA,NA,R,2571-70323,Y,XG,HY,M,1
2750-41626,GREERITGA1_2015-07-08,NA,NA,B,2750-41626,YY,X,HY,U,1
2711-54870,GREERITGA1_2015-07-08,NA,NA,B,2711-54870,B,XG,AHY,F,1
2711-54869,GREERITGA1_2015-07-08,NA,NA,B,2711-54869,XR,O,NA,NA,1
2531-74543,LAFOMELVA1_2015-07-08,NA,NA,B,2531-74543,K,XR,ASY,M,1
2531-74544,LAFOMELVA1_2015-07-08,NA,NA,B,2531-74544,YP,X,ASY,M,1
2730-26425,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26425,XM,Y,HY,U,1
2730-26426,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26426,O,OX,AHY,F,1
2661-31589,LAFOMELVA1_2015-07-08,NA,NA,B,2661-31589,R,XM,HY,U,1
2730-26428,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26428,X,GM,AHY,M,1
2730-26427,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26427,RY,X,AHY,M,1
2661-31590,LAFOMELVA1_2015-07-08,NA,NA,B,2661-31590,RG,X,AHY,F,1
2730-26429,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26429,MX,W,AHY,F,1
2730-26430,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26430,G,XB,AHY,M,1
2531-74545,LAFOMELVA1_2015-07-08,NA,NA,B,2531-74545,R,XO,SY,F,1
2730-26431,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26431,O,OX,HY,U,1
2730-26432,LAFOMELVA1_2015-07-08,NA,NA,B,2730-26432,B,XB,AHY,F,1
2750-64306,MUTRCYNVA2_2015-07-08,NA,NA,B,2750-64306,XO,M,AHY,M,1
2571-89973,MUTRCYNVA2_2015-07-08,NA,NA,B,2571-89973,XR,Y,AHY,F,1
2641-96841,MUTRCYNVA2_2015-07-08,NA,NA,B,2641-96841,G,XY,AHY,M,1
2571-89972,MUTRCYNVA2_2015-07-08,NA,NA,B,2571-89972,XO,M,AHY,F,1
1352-63570,SPRINBGMA1_2015-07-08,NA,NA,B,1352-63570,X,GW,ASY,F,1
1352-63571,SPRINBGMA1_2015-07-08,NA,NA,B,1352-63571,XY,R,HY,U,1
1352-63568,SPRINBGMA1_2015-07-08,NA,NA,B,1352-63568,BR,X,ASY,F,1
1352-63569,SPRINBGMA1_2015-07-08,NA,NA,B,1352-63569,O,XO,HY,U,1
2750-35105,SPRINBGMA1_2015-07-08,NA,NA,B,2750-35105,YX,W,AHY,F,1
2421-11394,VONGJENMD1_2015-07-08,NA,NA,B,2421-11394,PB,X,AHY,F,1
2421-11395,VONGJENMD1_2015-07-08,NA,NA,B,2421-11395,RX,KM,AHY,U,1
2750-41403,VONGJENMD1_2015-07-08,NA,NA,B,2750-41403,R,RX,AHY,U,1
2750-41404,VONGJENMD1_2015-07-08,NA,NA,B,2750-41404,G,XO,AHY,F,1
2421-11396,VONGJENMD1_2015-07-08,NA,NA,B,2421-11396,X,YY,AHY,F,1
2661-31885,VONGJENMD1_2015-07-08,NA,NA,B,2661-31885,X,WW,AHY,F,1
2750-35106,JAKUJULMA1_2015-07-09,NA,NA,B,2750-35106,X,OR,AHY,M,1
2750-35107,JAKUJULMA1_2015-07-09,NA,NA,B,2750-35107,XG,W,AHY,F,1
2651-43285,JAKUJULMA1_2015-07-09,NA,NA,B,2651-43285,XB,W,AHY,F,1
2651-43287,JAKUJULMA1_2015-07-09,NA,NA,B,2651-43287,GX,R,AHY,F,1
2651-43286,JAKUJULMA1_2015-07-09,NA,NA,B,2651-43286,MM,X,AHY,M,1
2571-83139,JAKUJULMA1_2015-07-09,NA,NA,B,2571-83139,XM,B,HY,U,1
1212-27614,STEVSADMA1_2015-07-09,NA,NA,B,1212-27614,BX,P,AHY,F,1
2750-35096,STEVSADMA1_2015-07-09,NA,NA,B,2750-35096,XP,G,SY,F,1
2720-99584,STEVSADMA1_2015-07-09,NA,NA,R,2720-99584,Y,WX,AHY,U,1
2651-43314,STEVSADMA1_2015-07-09,NA,NA,B,2651-43314,X,BO,SY,M,1
2651-43315,STEVSADMA1_2015-07-09,NA,NA,B,2651-43315,X,GM,HY,U,1
2651-43316,STEVSADMA1_2015-07-09,NA,NA,B,2651-43316,OX,M,HY,U,1
2651-43313,STEVSADMA1_2015-07-09,NA,NA,B,2651-43313,XO,M,AHY,F,1
2271-44254,STEVSADMA1_2015-07-09,NA,NA,B,2271-44254,W,XR,AHY,M,1
2750-41371,CRONCHRVA2_2015-07-10,NA,NA,B,2750-41371,X,WY,AHY,F,1
2750-41370,CRONCHRVA2_2015-07-10,NA,NA,B,2750-41370,X,OM,AHY,M,1
2711-77617,CRONCHRVA2_2015-07-10,NA,NA,B,2711-77617,W,PX,AHY,M,1
2750-41369,CRONCHRVA2_2015-07-10,NA,NA,B,2750-41369,M,WX,HY,U,1
2661-07908,CRONCHRVA2_2015-07-10,NA,NA,R,2661-07908,GX,B,HY,U,1
2651-43323,KELLSETMA1_2015-07-10,NA,NA,B,2651-43323,X,BM,HY,U,1
2651-43321,KELLSETMA1_2015-07-10,NA,NA,B,2651-43321,OX,P,AHY,F,1
2651-43324,KELLSETMA1_2015-07-10,NA,NA,B,2651-43324,OX,G,HY,U,1
2651-43320,KELLSETMA1_2015-07-10,NA,NA,B,2651-43320,PR,X,HY,U,1
2651-43317,KELLSETMA1_2015-07-10,NA,NA,B,2651-43317,R,PX,AHY,M,1
2651-43318,KELLSETMA1_2015-07-10,NA,NA,B,2651-43318,R,XP,AHY,M,1
2651-43322,KELLSETMA1_2015-07-10,NA,NA,B,2651-43322,Y,MX,HY,U,1
2651-43319,KELLSETMA1_2015-07-10,NA,NA,B,2651-43319,XB,K,AHY,M,1
2651-43325,KELLSETMA1_2015-07-10,NA,NA,B,2651-43325,GW,X,AHY,F,1
2371-04383,KELLSETMA1_2015-07-10,NA,NA,R,2371-04383,X,KG,AHY,M,1
2291-44258,KELLSETMA1_2015-07-10,NA,NA,B,2291-44258,X,GY,HY,U,1
2371-04380,KELLSETMA1_2015-07-10,NA,NA,R,2371-04380,B,BX,AHY,M,1
2291-44257,KELLSETMA1_2015-07-10,NA,NA,B,2291-44257,B,XG,HY,U,1
2291-44256,KELLSETMA1_2015-07-10,NA,NA,B,2291-44256,MO,X,AHY,M,1
2291-44255,KELLSETMA1_2015-07-10,NA,NA,B,2291-44255,Y,BX,AHY,F,1
2441-14886,KUMASUPPA1_2015-07-10,NA,NA,B,2441-14886,O,XW,HY,U,1
2441-14887,KUMASUPPA1_2015-07-10,NA,NA,B,2441-14887,XY,Y,ASY,U,1
2441-14888,KUMASUPPA1_2015-07-10,NA,NA,B,2441-14888,YX,PY,ASY,M,1
1342-74139,MILLJEFPA1_2015-07-10,NA,NA,B,1342-74139,RX,P,SY,M,1
2651-56579,MILLJEFPA1_2015-07-10,NA,NA,B,2651-56579,W,MX,SY,M,1
2651-56580,MILLJEFPA1_2015-07-10,NA,NA,B,2651-56580,R,XY,HY,U,1
2651-56581,MILLJEFPA1_2015-07-10,NA,NA,B,2651-56581,OX,G,HY,U,1
2651-56582,MILLJEFPA1_2015-07-10,NA,NA,B,2651-56582,B,XW,HY,U,1
2651-56583,MILLJEFPA1_2015-07-10,NA,NA,B,2651-56583,RX,Y,SY,M,1
2711-77277,MILLJEFPA1_2015-07-10,NA,NA,B,2711-77277,OX,G,HY,U,1
2711-77280,MILLJEFPA1_2015-07-10,NA,NA,B,2711-77280,B,XW,HY,U,1
2750-64071,MILLJEFPA1_2015-07-10,NA,NA,B,2750-64071,X,GG,AHY,F,1
2541-40563,MILLJEFPA1_2015-07-10,NA,NA,R,2541-40563,Y,RX,ASY,M,1
2661-31886,SCHLROBMD1_2015-07-10,NA,NA,B,2661-31886,B,XO,AHY,F,1
2421-11397,SCHLROBMD1_2015-07-10,NA,NA,B,2421-11397,O,RX,AHY,M,1
2661-31884,SCHLROBMD1_2015-07-10,NA,NA,B,2661-31884,G,GX,AHY,F,1
1352-45912,STEIJANPA1_2015-07-10,NA,NA,B,1352-45912,PX,B,ASY,M,1
2651-56672,STEIJANPA1_2015-07-10,NA,NA,B,2651-56672,W,XG,AHY,M,1
2651-56673,STEIJANPA1_2015-07-10,NA,NA,B,2651-56673,WX,B,HY,U,1
2651-56674,STEIJANPA1_2015-07-10,NA,NA,B,2651-56674,GO,X,HY,U,1
2710-54040,STEIJANPA1_2015-07-10,NA,NA,B,2710-54040,G,GX,HY,U,1
2710-54041,STEIJANPA1_2015-07-10,NA,NA,B,2710-54041,G,PX,HY,U,1
2710-54042,STEIJANPA1_2015-07-10,NA,NA,B,2710-54042,X,OO,HY,U,1
2710-54043,STEIJANPA1_2015-07-10,NA,NA,B,2710-54043,O,XG,HY,U,1
2710-54044,STEIJANPA1_2015-07-10,NA,NA,B,2710-54044,KX,B,HY,U,1
2710-54045,STEIJANPA1_2015-07-10,NA,NA,B,2710-54045,KK,X,HY,U,1
2711-77496,STEIJANPA1_2015-07-10,NA,NA,B,2711-77496,G,XP,SY,M,1
2711-77497,STEIJANPA1_2015-07-10,NA,NA,B,2711-77497,OW,X,HY,U,1
2710-54020,STEIJANPA1_2015-07-10,NA,NA,R,2710-54020,YX,R,AHY,F,1
1342-72989,YOUNELIMD1_2015-07-10,NA,NA,B,1342-72989,X,RK,ASY,F,1
2661-31593,YOUNELIMD1_2015-07-10,NA,NA,B,2661-31593,Y,XP,ASY,F,1
2661-31594,YOUNELIMD1_2015-07-10,NA,NA,B,2661-31594,G,OX,ASY,M,1
2730-26433,YOUNELIMD1_2015-07-10,NA,NA,B,2730-26433,OM,X,AHY,F,1
2401-30849,HOOVJASPA1_2015-07-11,NA,NA,B,2401-30849,X,-,AHY,F,1
2710-54046,HOOVJASPA1_2015-07-11,NA,NA,B,2710-54046,GX,O,HY,U,1
2710-54047,HOOVJASPA1_2015-07-11,NA,NA,B,2710-54047,R,GX,HY,U,1
2710-54048,HOOVJASPA1_2015-07-11,NA,NA,B,2710-54048,B,XR,HY,U,1
2750-35076,HOWAJANMA1_2015-07-11,NA,NA,B,2750-35076,Y,MX,HY,U,1
2651-43327,HOWAJANMA1_2015-07-11,NA,NA,B,2651-43327,X,MR,HY,U,1
2651-43328,HOWAJANMA1_2015-07-11,NA,NA,B,2651-43328,GW,XK,SY,M,1
2651-43326,HOWAJANMA1_2015-07-11,NA,NA,B,2651-43326,O,XP,HY,U,1
2750-35075,HOWAJANMA1_2015-07-11,NA,NA,B,2750-35075,X,GB,HY,U,1
2531-74546,LUCAJILMD1_2015-07-11,NA,NA,B,2531-74546,B,PX,HY,U,1
2730-26434,LUCAJILMD1_2015-07-11,NA,NA,B,2730-26434,K,XG,HY,U,1
2730-26435,LUCAJILMD1_2015-07-11,NA,NA,B,2730-26435,X,YR,HY,U,1
2730-26436,LUCAJILMD1_2015-07-11,NA,NA,B,2730-26436,K,XM,AHY,F,1
2661-31596,LUCAJILMD1_2015-07-11,NA,NA,B,2661-31596,X,GG,AHY,F,1
2661-31595,LUCAJILMD1_2015-07-11,NA,NA,B,2661-31595,BX,Y,AHY,F,1
2651-56584,MOLLRUSPA1_2015-07-11,NA,NA,B,2651-56584,X,MW,AHY,F,1
2661-08099,MOLLRUSPA1_2015-07-11,NA,NA,B,2661-08099,YX,M,ASY,M,1
2711-77281,MOLLRUSPA1_2015-07-11,NA,NA,B,2711-77281,XM,B,AHY,M,1
2541-40471,ROBIRONFL1_2015-07-11,NA,NA,B,2541-40471,GX,K,HY,U,1
2641-96687,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96687,O,GX,HY,F,1
2590-82100,ROBIRONFL1_2015-07-11,NA,NA,R,2590-82100,X,MB,U,M,1
2541-40472,ROBIRONFL1_2015-07-11,NA,NA,B,2541-40472,X,GG,AHY,F,1
2641-96681,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96681,XY,O,AHY,F,1
2641-96682,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96682,BX,O,AHY,F,1
2641-96683,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96683,Y,OX,HY,F,1
2641-96684,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96684,OX,G,HY,M,1
2641-96685,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96685,W,XO,AHY,F,1
2641-96686,ROBIRONFL1_2015-07-11,NA,NA,B,2641-96686,M,WX,AHY,F,1
2661-31398,ROBIRONFL1_2015-07-11,NA,NA,R,2661-31398,BX,G,HY,U,1
2661-31398,ROBIRONFL1_2015-07-11,NA,NA,R,2661-31398,BX,G,AHY,F,1
2661-31399,ROBIRONFL1_2015-07-11,NA,NA,R,2661-31399,WW,X,HY,U,1
2661-31399,ROBIRONFL1_2015-07-11,NA,NA,R,2661-31399,WW,X,AHY,F,1
2710-54228,ROBIRONFL1_2015-07-11,NA,NA,B,2710-54228,X,KM,HY,U,1
2710-54229,ROBIRONFL1_2015-07-11,NA,NA,B,2710-54229,XO,M,AHY,M,1
2710-54230,ROBIRONFL1_2015-07-11,NA,NA,B,2710-54230,G,BX,AHY,M,1
2710-54231,ROBIRONFL1_2015-07-11,NA,NA,B,2710-54231,XY,R,AHY,M,1
2710-54049,MAIEBILPA1_2015-07-12,NA,NA,B,2710-54049,W,BX,HY,U,1
2710-54050,MAIEBILPA1_2015-07-12,NA,NA,B,2710-54050,XP,B,HY,U,1
2710-54051,MAIEBILPA1_2015-07-12,NA,NA,B,2710-54051,XR,W,AHY,M,1
2710-54052,MAIEBILPA1_2015-07-12,NA,NA,B,2710-54052,X,-,AHY,F,1
2710-54053,MAIEBILPA1_2015-07-12,NA,NA,B,2710-54053,XO,R,HY,U,1
2711-77498,MAIEBILPA1_2015-07-12,NA,NA,B,2711-77498,Y,XK,ASY,F,1
2641-64022,MAIEBILPA1_2015-07-12,NA,NA,R,2641-64022,W,MX,AHY,M,1
2710-54149,MAIEBILPA1_2015-07-12,NA,NA,R,2710-54149,OO,X,AHY,U,1
2651-56628,QUIMKIMPA1_2015-07-12,NA,NA,B,2651-56628,Y,OX,AHY,M,1
2651-56629,QUIMKIMPA1_2015-07-12,NA,NA,B,2651-56629,W,XO,SY,M,1
2750-64152,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64152,Y,XY,AHY,U,1
2750-64153,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64153,Y,XW,HY,U,1
2750-64154,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64154,BX,P,HY,U,1
2750-64155,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64155,GR,X,HY,U,1
2750-64156,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64156,W,PX,HY,U,1
2750-64158,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64158,RY,X,HY,U,1
2750-64159,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64159,-,WX,AHY,F,1
2750-64160,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64160,-,XK,HY,U,1
2750-64161,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64161,B,GX,ASY,M,1
2750-64162,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64162,X,-,HY,U,1
2750-64163,QUIMKIMPA1_2015-07-12,NA,NA,B,2750-64163,-,X,HY,U,1
2750-35095,RINADAVMA1_2015-07-12,NA,NA,B,2750-35095,X,RP,HY,U,1
2651-43330,GIARORCMA1_2015-07-13,NA,NA,B,2651-43330,XG,G,AHY,M,1
2651-43329,GIARORCMA1_2015-07-13,NA,NA,B,2651-43329,XW,B,AHY,M,1
2750-35077,GIARORCMA1_2015-07-13,NA,NA,B,2750-35077,X,GM,HY,U,1
2651-56753,GOROCARDC1_2015-07-13,NA,NA,B,2651-56753,OX,KY,SY,M,1
2651-56754,GOROCARDC1_2015-07-13,NA,NA,B,2651-56754,RO,X,HY,U,1
2651-56755,GOROCARDC1_2015-07-13,NA,NA,B,2651-56755,X,BW,AHY,M,1
2711-77618,GOROCARDC1_2015-07-13,NA,NA,B,2711-77618,PX,R,AHY,M,1
2711-77619,GOROCARDC1_2015-07-13,NA,NA,B,2711-77619,O,WX,HY,U,1
2750-41368,GOROCARDC1_2015-07-13,NA,NA,B,2750-41368,WX,R,HY,U,1
2651-56756,GOROCARDC1_2015-07-13,NA,NA,B,2651-56756,X,PK,ASY,M,1
2651-56757,GOROCARDC1_2015-07-13,NA,NA,B,2651-56757,G,XO,SY,M,1
2651-56758,GOROCARDC1_2015-07-13,NA,NA,B,2651-56758,MX,R,SY,M,1
2651-56759,GOROCARDC1_2015-07-13,NA,NA,B,2651-56759,BX,WO,SY,F,1
2711-77620,GOROCARDC1_2015-07-13,NA,NA,B,2711-77620,K,PX,AHY,M,1
2651-56760,GOROCARDC1_2015-07-13,NA,NA,B,2651-56760,X,BR,SY,F,1
2651-56761,GOROCARDC1_2015-07-13,NA,NA,B,2651-56761,X,GB,HY,U,1
1951-41072,GOROCARDC1_2015-07-13,NA,NA,R,1951-41072,WX,W,U,U,1
2750-35108,LABOPEGMA1_2015-07-13,NA,NA,B,2750-35108,KX,G,HY,U,1
2750-35109,LABOPEGMA1_2015-07-13,NA,NA,B,2750-35109,OX,K,AHY,M,1
2750-35110,LABOPEGMA1_2015-07-13,NA,NA,B,2750-35110,X,BY,AHY,M,1
2750-64157,QUIMKIMPA1_2015-07-13,NA,NA,B,2750-64157,W,XG,HY,U,1
2651-56675,SAHNRAMPA1_2015-07-13,NA,NA,B,2651-56675,XY,O,HY,M,1
2651-56676,SAHNRAMPA1_2015-07-13,NA,NA,B,2651-56676,WX,R,SY,F,1
2651-56677,SAHNRAMPA1_2015-07-13,NA,NA,B,2651-56677,X,YY,AHY,F,1
2710-54054,SAHNRAMPA1_2015-07-13,NA,NA,B,2710-54054,KX,-,HY,U,1
2710-54055,SAHNRAMPA1_2015-07-13,NA,NA,B,2710-54055,BX,-,AHY,U,1
2710-54056,SAHNRAMPA1_2015-07-13,NA,NA,B,2710-54056,BX,P,ASY,F,1
2710-54057,SAHNRAMPA1_2015-07-13,NA,NA,B,2710-54057,R,WX,SY,M,1
2711-77301,SAHNRAMPA1_2015-07-13,NA,NA,B,2711-77301,X,WW,HY,U,1
2711-77499,SAHNRAMPA1_2015-07-13,NA,NA,B,2711-77499,X,YW,ASY,M,1
2711-77500,SAHNRAMPA1_2015-07-13,NA,NA,B,2711-77500,X,WP,HY,U,1
2641-64032,SAHNRAMPA1_2015-07-13,NA,NA,R,2641-64032,YM,XY,AHY,M,1
2421-11398,STANJEFMD1_2015-07-13,NA,NA,B,2421-11398,GX,YO,AHY,F,1
2661-31887,STANJEFMD1_2015-07-13,NA,NA,B,2661-31887,GX,Y,AHY,F,1
2661-31888,STANJEFMD1_2015-07-13,NA,NA,B,2661-31888,O,XM,AHY,U,1
1352-45834,WEINANIPA1_2015-07-13,NA,NA,B,1352-45834,YO,X,SY,F,1
1352-45835,WEINANIPA1_2015-07-13,NA,NA,B,1352-45835,G,XR,ASY,F,1
2441-14889,WEINANIPA1_2015-07-13,NA,NA,B,2441-14889,YW,X,HY,U,1
2441-14890,WEINANIPA1_2015-07-13,NA,NA,B,2441-14890,OR,X,HY,U,1
2441-14891,WEINANIPA1_2015-07-13,NA,NA,B,2441-14891,R,MX,AHY,M,1
2441-14892,WEINANIPA1_2015-07-13,NA,NA,B,2441-14892,X,YR,SY,F,1
2651-56627,WEINANIPA1_2015-07-13,NA,NA,B,2651-56627,YW,X,AHY,F,1
2750-64164,WEINANIPA1_2015-07-13,NA,NA,B,2750-64164,Y,PX,ASY,M,1
2541-40554,WEINANIPA1_2015-07-13,NA,NA,R,2541-40554,GX,M,ASY,M,1
2541-40555,WEINANIPA1_2015-07-13,NA,NA,R,2541-40555,O,X,ASY,M,1
1352-46573,WILLMARVA1_2015-07-13,NA,NA,B,1352-46573,PG,X,AHY,F,1
2641-96840,WILLMARVA1_2015-07-13,NA,NA,B,2641-96840,O,XY,AHY,M,1
2641-96839,WILLMARVA1_2015-07-13,NA,NA,B,2641-96839,X,BM,SY,M,1
2641-96838,WILLMARVA1_2015-07-13,NA,NA,B,2641-96838,WX,R,ASY,F,1
2571-88971,WILLMARVA1_2015-07-13,NA,NA,B,2571-88971,R,XY,AHY,F,1
2750-64307,WILLMARVA1_2015-07-13,NA,NA,B,2750-64307,YX,O,HY,U,1
1212-27615,CANNANNMA1_2015-07-14,NA,NA,B,1212-27615,PB,X,HY,U,1
2750-35080,CANNANNMA1_2015-07-14,NA,NA,B,2750-35080,RP,X,HY,U,1
2651-43335,CANNANNMA1_2015-07-14,NA,NA,B,2651-43335,XK,P,AHY,F,1
2651-43332,CANNANNMA1_2015-07-14,NA,NA,B,2651-43332,XB,G,HY,U,1
2651-43331,CANNANNMA1_2015-07-14,NA,NA,B,2651-43331,GM,X,AHY,M,1
2651-43333,CANNANNMA1_2015-07-14,NA,NA,B,2651-43333,OK,X,HY,U,1
2651-43334,CANNANNMA1_2015-07-14,NA,NA,B,2651-43334,W,YX,HY,U,1
2750-35081,CANNANNMA1_2015-07-14,NA,NA,B,2750-35081,GX,G,AHY,M,1
2750-35079,CANNANNMA1_2015-07-14,NA,NA,B,2750-35079,KX,P,AHY,M,1
2750-35078,CANNANNMA1_2015-07-14,NA,NA,B,2750-35078,Y,XO,AHY,M,1
2661-31597,CLARCOLDC1_2015-07-14,NA,NA,B,2661-31597,M,XY,AHY,M,1
2531-74547,CLARCOLDC1_2015-07-14,NA,NA,B,2531-74547,R,XM,ASY,F,1
2730-26437,CLARCOLDC1_2015-07-14,NA,NA,B,2730-26437,O,BX,AHY,M,1
2661-31598,CLARCOLDC1_2015-07-14,NA,NA,B,2661-31598,X,KB,HY,U,1
2661-31599,CLARCOLDC1_2015-07-14,NA,NA,B,2661-31599,W,GX,AHY,F,1
2641-07693,FLAGMARFL1_2015-07-14,NA,NA,B,2641-07693,W,KX,HY,U,1
2661-07705,FLAGMARFL1_2015-07-14,NA,NA,R,2661-07705,X,KW,AHY,F,1
2441-14893,KARMALYPA1_2015-07-14,NA,NA,B,2441-14893,XG,W,ASY,M,1
2651-56621,KARMALYPA1_2015-07-14,NA,NA,B,2651-56621,Y,XO,HY,U,1
2651-56622,KARMALYPA1_2015-07-14,NA,NA,B,2651-56622,XB,Y,HY,U,1
2651-56623,KARMALYPA1_2015-07-14,NA,NA,B,2651-56623,GW,R,AHY,M,1
2651-56624,KARMALYPA1_2015-07-14,NA,NA,B,2651-56624,XY,P,AHY,F,1
2651-56625,KARMALYPA1_2015-07-14,NA,NA,B,2651-56625,WB,X,HY,U,1
2651-56626,KARMALYPA1_2015-07-14,NA,NA,B,2651-56626,GX,G,AHY,U,1
2750-64165,KARMALYPA1_2015-07-14,NA,NA,B,2750-64165,X,-,HY,U,1
2750-64166,KARMALYPA1_2015-07-14,NA,NA,B,2750-64166,-,X,HY,U,1
2750-64167,KARMALYPA1_2015-07-14,NA,NA,B,2750-64167,XY,B,HY,U,1
2750-41405,OLONMARDC1_2015-07-14,NA,NA,B,2750-41405,O,YX,AHY,U,1
1272-42487,OLONMARDC1_2015-07-14,NA,NA,B,1272-42487,W,XR,AHY,F,1
2661-31889,OLONMARDC1_2015-07-14,NA,NA,B,2661-31889,RR,X,AHY,F,1
2421-11399,OLONMARDC1_2015-07-14,NA,NA,B,2421-11399,Y,PX,AHY,U,1
2421-11400,OLONMARDC1_2015-07-14,NA,NA,B,2421-11400,W,XB,HY,U,1
2421-11360,OLONMARDC1_2015-07-14,NA,NA,B,2421-11360,M,XW,HY,U,1
2711-77621,SALOSHEMD1_2015-07-14,NA,NA,B,2711-77621,X,WO,HY,U,1
2750-41367,SALOSHEMD1_2015-07-14,NA,NA,B,2750-41367,GO,X,U,U,1
2711-77622,SALOSHEMD1_2015-07-14,NA,NA,B,2711-77622,O,XK,AHY,F,1
2651-56762,SALOSHEMD1_2015-07-14,NA,NA,B,2651-56762,PB,X,SY,M,1
2651-56763,SALOSHEMD1_2015-07-14,NA,NA,B,2651-56763,PX,W,HY,M,1
2750-35114,SVECSTEMA1_2015-07-14,NA,NA,B,2750-35114,X,RO,AHY,M,1
2750-35113,SVECSTEMA1_2015-07-14,NA,NA,B,2750-35113,X,WK,HY,U,1
2750-35111,SVECSTEMA1_2015-07-14,NA,NA,B,2750-35111,O,KX,HY,U,1
2750-35112,SVECSTEMA1_2015-07-14,NA,NA,B,2750-35112,P,PX,U,U,1
2571-83140,SVECSTEMA1_2015-07-14,NA,NA,B,2571-83140,YX,B,AHY,M,1
2651-43288,SVECSTEMA1_2015-07-14,NA,NA,B,2651-43288,B,PX,SY,M,1
2651-43289,SVECSTEMA1_2015-07-14,NA,NA,B,2651-43289,P,XY,AHY,M,1
2651-52499,BLOCDAVMD1_2015-07-15,NA,NA,B,2651-52499,G,XP,AHY,F,1
2651-52498,BLOCDAVMD1_2015-07-15,NA,NA,B,2651-52498,WW,WX,SY,U,1
2750-41406,BLOCDAVMD1_2015-07-15,NA,NA,B,2750-41406,WR,X,AHY,U,1
2661-31890,BLOCDAVMD1_2015-07-15,NA,NA,B,2661-31890,X,BR,AHY,F,1
2651-52497,BLOCDAVMD1_2015-07-15,NA,NA,B,2651-52497,B,XO,AHY,F,1
2651-52496,BLOCDAVMD1_2015-07-15,NA,NA,B,2651-52496,GX,G,HY,U,1
2571-70362,BLOCDAVMD1_2015-07-15,NA,NA,R,2571-70362,X,PG,AHY,M,1
1342-74140,GRANLINPA1_2015-07-15,NA,NA,B,1342-74140,O,PX,ASY,F,1
2711-77282,GRANLINPA1_2015-07-15,NA,NA,B,2711-77282,XP,Y,SY,F,1
2750-64072,GRANLINPA1_2015-07-15,NA,NA,B,2750-64072,XP,P,HY,U,1
2750-64073,GRANLINPA1_2015-07-15,NA,NA,B,2750-64073,XR,O,AHY,F,1
2750-64074,GRANLINPA1_2015-07-15,NA,NA,B,2750-64074,B,KX,AHY,U,1
2651-56202,KLUBKARFL1_2015-07-15,NA,NA,B,2651-56202,K,RX,AHY,F,1
2651-56764,MCNAKRIMD1_2015-07-15,NA,NA,B,2651-56764,WK,X,ASY,M,1
2711-77623,MCNAKRIMD1_2015-07-15,NA,NA,B,2711-77623,BX,M,AHY,M,1
2711-77624,MCNAKRIMD1_2015-07-15,NA,NA,B,2711-77624,OX,O,AHY,M,1
2711-77625,MCNAKRIMD1_2015-07-15,NA,NA,B,2711-77625,G,KX,HY,U,1
